 ,Area,Mean,Min,Max
822,25,255,255,255
823,850,255,255,255
824,25,255,255,255
825,800,255,255,255
826,25,255,255,255
827,100,255,255,255
828,550,255,255,255
829,16725,255,255,255
830,300,255,255,255
831,50,255,255,255
832,25,255,255,255
833,275,255,255,255
834,25,255,255,255
835,50,255,255,255
836,50,255,255,255
837,400,255,255,255
838,25,255,255,255
839,25,255,255,255
840,25,255,255,255
841,50,255,255,255
842,25,255,255,255
843,25,255,255,255
844,200,255,255,255
845,25,255,255,255
846,25,255,255,255
847,50,255,255,255
848,75,255,255,255
849,25,255,255,255
850,1425,255,255,255
851,325,255,255,255
852,500,255,255,255
853,25,255,255,255
854,525,255,255,255
855,25,255,255,255
856,550,255,255,255
857,50,255,255,255
858,25,255,255,255
859,250,255,255,255
860,25,255,255,255
861,25,255,255,255
862,4850,255,255,255
863,475,255,255,255
864,2100,255,255,255
865,150,255,255,255
866,25,255,255,255
867,150,255,255,255
868,475,255,255,255
869,250,255,255,255
870,25,255,255,255
871,75,255,255,255
872,75,255,255,255
873,25,255,255,255
874,50,255,255,255
875,175,255,255,255
876,50,255,255,255
877,25,255,255,255
878,125,255,255,255
879,50,255,255,255
880,450,255,255,255
881,50,255,255,255
882,775,255,255,255
883,25,255,255,255
884,300,255,255,255
885,25,255,255,255
886,25,255,255,255
887,25,255,255,255
888,75,255,255,255
889,125,255,255,255
890,1725,255,255,255
891,25,255,255,255
892,875,255,255,255
893,2175,255,255,255
894,100,255,255,255
895,25,255,255,255
896,75,255,255,255
897,325,255,255,255
898,375,255,255,255
899,525,255,255,255
900,100,255,255,255
901,137550,255,255,255
902,275,255,255,255
903,25,255,255,255
904,3375,255,255,255
905,50,255,255,255
906,175,255,255,255
907,150,255,255,255
908,750,255,255,255
909,50,255,255,255
910,2300,255,255,255
911,75,255,255,255
912,25,255,255,255
913,725,255,255,255
914,3225,255,255,255
915,500,255,255,255
916,25,255,255,255
917,150,255,255,255
918,50,255,255,255
919,25,255,255,255
920,500,255,255,255
921,500,255,255,255
922,50,255,255,255
923,391100,255,255,255
924,75,255,255,255
925,150,255,255,255
926,25,255,255,255
927,25,255,255,255
928,50,255,255,255
929,25,255,255,255
930,25,255,255,255
931,2625,255,255,255
932,25,255,255,255
933,375,255,255,255
934,325,255,255,255
935,150,255,255,255
936,1475,255,255,255
937,75,255,255,255
938,233875,255,255,255
939,25,255,255,255
940,5475,255,255,255
941,25,255,255,255
942,25,255,255,255
943,575,255,255,255
944,75,255,255,255
945,25,255,255,255
946,25,255,255,255
947,75,255,255,255
948,50,255,255,255
949,100,255,255,255
950,75,255,255,255
951,1200,255,255,255
952,75,255,255,255
953,450,255,255,255
954,1500,255,255,255
955,200,255,255,255
956,25,255,255,255
957,5400,255,255,255
958,125,255,255,255
959,25,255,255,255
960,100,255,255,255
961,25,255,255,255
962,25,255,255,255
963,25,255,255,255
964,50,255,255,255
965,75,255,255,255
966,525,255,255,255
967,50,255,255,255
968,50,255,255,255
969,50,255,255,255
970,150,255,255,255
971,650,255,255,255
972,25,255,255,255
973,25,255,255,255
974,50,255,255,255
975,4225,255,255,255
976,125,255,255,255
977,300,255,255,255
978,850,255,255,255
979,25,255,255,255
980,25,255,255,255
981,100,255,255,255
982,25,255,255,255
983,575,255,255,255
984,25,255,255,255
985,650,255,255,255
986,1550,255,255,255
987,375,255,255,255
988,25,255,255,255
989,25,255,255,255
990,225,255,255,255
991,50,255,255,255
992,475,255,255,255
993,25,255,255,255
994,50,255,255,255
995,25,255,255,255
996,25,255,255,255
997,100,255,255,255
998,50,255,255,255
999,675,255,255,255
1000,25,255,255,255
1001,250,255,255,255
1002,25,255,255,255
1003,25,255,255,255
1004,25,255,255,255
1005,575,255,255,255
1006,25,255,255,255
1007,150,255,255,255
1008,525,255,255,255
1009,375,255,255,255
1010,1300,255,255,255
1011,25,255,255,255
1012,250,255,255,255
1013,25,255,255,255
1014,25,255,255,255
1015,425,255,255,255
1016,875,255,255,255
1017,25,255,255,255
1018,25,255,255,255
1019,12950,255,255,255
1020,25,255,255,255
1021,575,255,255,255
