 ,Area,Mean,Min,Max
259,25,255.000,255,255
260,2100,255.000,255,255
261,234175,255.000,255,255
262,25,255.000,255,255
263,25,255.000,255,255
264,25,255.000,255,255
265,175,255.000,255,255
266,75,255.000,255,255
267,25,255.000,255,255
268,25,255.000,255,255
269,23425,255.000,255,255
270,25,255.000,255,255
271,25,255.000,255,255
272,100,255.000,255,255
273,1600,255.000,255,255
274,25,255.000,255,255
275,25,255.000,255,255
276,150,255.000,255,255
277,25,255.000,255,255
278,375,255.000,255,255
279,2875,255.000,255,255
280,300,255.000,255,255
281,200,255.000,255,255
282,775,255.000,255,255
283,50,255.000,255,255
284,25,255.000,255,255
285,75,255.000,255,255
286,50,255.000,255,255
287,100,255.000,255,255
288,425,255.000,255,255
289,75,255.000,255,255
290,2275,255.000,255,255
291,1450,255.000,255,255
292,50,255.000,255,255
293,25,255.000,255,255
294,575,255.000,255,255
295,25,255.000,255,255
296,275,255.000,255,255
297,25,255.000,255,255
298,9225,255.000,255,255
299,125,255.000,255,255
300,175,255.000,255,255
301,50,255.000,255,255
302,75,255.000,255,255
303,50,255.000,255,255
304,950,255.000,255,255
305,25,255.000,255,255
306,225,255.000,255,255
307,325,255.000,255,255
308,75,255.000,255,255
309,25,255.000,255,255
310,175,255.000,255,255
311,25,255.000,255,255
312,250,255.000,255,255
313,50,255.000,255,255
314,9100,255.000,255,255
315,50,255.000,255,255
316,75,255.000,255,255
317,75,255.000,255,255
318,1600,255.000,255,255
319,3175,255.000,255,255
320,100,255.000,255,255
321,75,255.000,255,255
322,175,255.000,255,255
323,25,255.000,255,255
324,95600,255.000,255,255
325,25,255.000,255,255
326,16675,255.000,255,255
327,125,255.000,255,255
328,550,255.000,255,255
329,19325,255.000,255,255
330,1825,255.000,255,255
331,50,255.000,255,255
332,25,255.000,255,255
333,775,255.000,255,255
334,3850,255.000,255,255
335,25,255.000,255,255
336,175,255.000,255,255
337,25,255.000,255,255
338,50,255.000,255,255
339,70225,255.000,255,255
340,200,255.000,255,255
341,1700,255.000,255,255
342,25,255.000,255,255
343,25,255.000,255,255
344,25,255.000,255,255
345,525,255.000,255,255
346,50,255.000,255,255
347,50,255.000,255,255
348,2925,255.000,255,255
349,25,255.000,255,255
350,175,255.000,255,255
351,25,255.000,255,255
352,25,255.000,255,255
353,75,255.000,255,255
354,700,255.000,255,255
355,1275,255.000,255,255
356,25,255.000,255,255
357,25,255.000,255,255
358,200,255.000,255,255
359,100,255.000,255,255
360,225,255.000,255,255
361,2975,255.000,255,255
362,75,255.000,255,255
363,25,255.000,255,255
364,25,255.000,255,255
365,25,255.000,255,255
366,25,255.000,255,255
367,25,255.000,255,255
368,75,255.000,255,255
369,25,255.000,255,255
370,25,255.000,255,255
371,25,255.000,255,255
372,25,255.000,255,255
373,25,255.000,255,255
374,1700,255.000,255,255
375,350,255.000,255,255
376,1300,255.000,255,255
377,25,255.000,255,255
378,4150,255.000,255,255
379,75,255.000,255,255
380,75,255.000,255,255
381,25,255.000,255,255
382,8050,255.000,255,255
383,300,255.000,255,255
384,675,255.000,255,255
385,1325,255.000,255,255
386,25,255.000,255,255
387,25,255.000,255,255
388,125,255.000,255,255
389,109825,255.000,255,255
390,25,255.000,255,255
391,25,255.000,255,255
392,150,255.000,255,255
393,175,255.000,255,255
394,25,255.000,255,255
395,3200,255.000,255,255
396,425,255.000,255,255
397,3550,255.000,255,255
398,76425,255.000,255,255
399,100,255.000,255,255
400,25,255.000,255,255
401,125,255.000,255,255
402,1150,255.000,255,255
403,2600,255.000,255,255
404,50,255.000,255,255
405,25,255.000,255,255
406,25,255.000,255,255
407,56325,255.000,255,255
408,25,255.000,255,255
409,75,255.000,255,255
410,1550,255.000,255,255
411,50,255.000,255,255
412,75,255.000,255,255
413,25,255.000,255,255
414,3500,255.000,255,255
415,50,255.000,255,255
416,50,255.000,255,255
417,25,255.000,255,255
418,482650,255.000,255,255
419,100,255.000,255,255
420,4875,255.000,255,255
421,25,255.000,255,255
422,25,255.000,255,255
423,2275,255.000,255,255
424,25,255.000,255,255
425,25,255.000,255,255
426,25,255.000,255,255
427,1175,255.000,255,255
428,125,255.000,255,255
429,400,255.000,255,255
430,125,255.000,255,255
431,25,255.000,255,255
432,25,255.000,255,255
433,1925,255.000,255,255
434,25,255.000,255,255
435,25,255.000,255,255
436,25,255.000,255,255
437,50,255.000,255,255
438,200,255.000,255,255
439,250,255.000,255,255
440,8625,255.000,255,255
441,50,255.000,255,255
442,4975,255.000,255,255
443,25,255.000,255,255
444,275,255.000,255,255
445,25,255.000,255,255
446,100,255.000,255,255
447,25,255.000,255,255
448,100,255.000,255,255
449,25,255.000,255,255
450,25,255.000,255,255
451,200,255.000,255,255
452,1575,255.000,255,255
453,250,255.000,255,255
454,50,255.000,255,255
455,25,255.000,255,255
456,75,255.000,255,255
457,550,255.000,255,255
458,1100,255.000,255,255
459,25,255.000,255,255
460,650,255.000,255,255
461,25,255.000,255,255
462,700,255.000,255,255
463,1375,255.000,255,255
464,575,255.000,255,255
465,275,255.000,255,255
466,1575,255.000,255,255
467,25,255.000,255,255
468,7625,255.000,255,255
469,150,255.000,255,255
470,25,255.000,255,255
471,7600,255.000,255,255
472,25,255.000,255,255
473,25,255.000,255,255
474,50,255.000,255,255
475,400,255.000,255,255
476,25,255.000,255,255
477,50,255.000,255,255
478,25,255.000,255,255
479,100,255.000,255,255
480,1350,255.000,255,255
481,950,255.000,255,255
482,25,255.000,255,255
483,50,255.000,255,255
484,1875,255.000,255,255
485,25,255.000,255,255
486,25,255.000,255,255
487,2625,255.000,255,255
488,250,255.000,255,255
489,475,255.000,255,255
490,25,255.000,255,255
491,1350,255.000,255,255
492,675,255.000,255,255
493,50,255.000,255,255
494,75,255.000,255,255
495,5525,255.000,255,255
496,25,255.000,255,255
497,50,255.000,255,255
498,25,255.000,255,255
499,25,255.000,255,255
500,25,255.000,255,255
501,25,255.000,255,255
502,25,255.000,255,255
503,25,255.000,255,255
504,94300,255.000,255,255
505,25,255.000,255,255
506,25,255.000,255,255
507,25,255.000,255,255
508,25,255.000,255,255
509,25,255.000,255,255
510,250,255.000,255,255
511,325,255.000,255,255
512,50,255.000,255,255
513,2275,255.000,255,255
514,25,255.000,255,255
515,200,255.000,255,255
516,9675,255.000,255,255
517,25,255.000,255,255
518,50,255.000,255,255
519,1050,255.000,255,255
520,25,255.000,255,255
521,24575,255.000,255,255
522,50,255.000,255,255
523,25,255.000,255,255
524,25,255.000,255,255
525,875,255.000,255,255
526,75,255.000,255,255
527,25,255.000,255,255
528,25,255.000,255,255
529,25,255.000,255,255
530,1275,255.000,255,255
531,25,255.000,255,255
532,25,255.000,255,255
533,25,255.000,255,255
534,650,255.000,255,255
535,25,255.000,255,255
536,25,255.000,255,255
537,50,255.000,255,255
538,204850,255.000,255,255
539,25,255.000,255,255
540,500,255.000,255,255
541,125,255.000,255,255
542,25,255.000,255,255
543,25,255.000,255,255
544,375,255.000,255,255
545,125,255.000,255,255
546,25,255.000,255,255
547,25,255.000,255,255
548,25,255.000,255,255
549,96575,255.000,255,255
550,25,255.000,255,255
551,275,255.000,255,255
552,200,255.000,255,255
553,25,255.000,255,255
554,50,255.000,255,255
555,325,255.000,255,255
556,25,255.000,255,255
557,25,255.000,255,255
558,550,255.000,255,255
559,25,255.000,255,255
560,125,255.000,255,255
561,1300,255.000,255,255
562,75,255.000,255,255
563,475,255.000,255,255
564,100,255.000,255,255
565,7100,255.000,255,255
566,25,255.000,255,255
567,275,255.000,255,255
568,50,255.000,255,255
569,75,255.000,255,255
570,50,255.000,255,255
571,50,255.000,255,255
572,25,255.000,255,255
573,25,255.000,255,255
574,50,255.000,255,255
575,100,255.000,255,255
576,25,255.000,255,255
577,125,255.000,255,255
578,24400,255.000,255,255
579,4925,255.000,255,255
580,25,255.000,255,255
581,75,255.000,255,255
582,25,255.000,255,255
583,25,255.000,255,255
584,25,255.000,255,255
585,250,255.000,255,255
586,350,255.000,255,255
587,25,255.000,255,255
588,25,255.000,255,255
589,100,255.000,255,255
590,25,255.000,255,255
591,575,255.000,255,255
592,350,255.000,255,255
593,2575,255.000,255,255
594,25,255.000,255,255
595,25,255.000,255,255
596,75,255.000,255,255
597,50,255.000,255,255
598,1450,255.000,255,255
599,25,255.000,255,255
600,25,255.000,255,255
601,25,255.000,255,255
602,25,255.000,255,255
603,50,255.000,255,255
604,8225,255.000,255,255
605,175,255.000,255,255
606,75,255.000,255,255
607,1325,255.000,255,255
608,700,255.000,255,255
609,25,255.000,255,255
610,375,255.000,255,255
611,75,255.000,255,255
612,425,255.000,255,255
613,25,255.000,255,255
614,125,255.000,255,255
615,50,255.000,255,255
616,25,255.000,255,255
617,1275,255.000,255,255
618,25,255.000,255,255
619,350,255.000,255,255
620,50,255.000,255,255
621,250,255.000,255,255
622,25,255.000,255,255
623,50,255.000,255,255
624,25,255.000,255,255
625,25,255.000,255,255
626,25,255.000,255,255
627,50,255.000,255,255
628,75,255.000,255,255
629,525,255.000,255,255
630,25,255.000,255,255
631,25,255.000,255,255
632,25,255.000,255,255
633,50,255.000,255,255
634,25,255.000,255,255
635,250,255.000,255,255
636,25,255.000,255,255
637,7350,255.000,255,255
638,25,255.000,255,255
639,250,255.000,255,255
640,4325,255.000,255,255
641,4725,255.000,255,255
642,75,255.000,255,255
643,475,255.000,255,255
644,25,255.000,255,255
645,100,255.000,255,255
646,25,255.000,255,255
647,150,255.000,255,255
648,100,255.000,255,255
649,50,255.000,255,255
650,50,255.000,255,255
651,50,255.000,255,255
652,750,255.000,255,255
653,25,255.000,255,255
654,25,255.000,255,255
655,200,255.000,255,255
656,2250,255.000,255,255
657,25,255.000,255,255
658,25,255.000,255,255
659,75,255.000,255,255
660,25,255.000,255,255
661,75,255.000,255,255
662,300,255.000,255,255
663,25,255.000,255,255
664,125,255.000,255,255
665,875,255.000,255,255
666,1650,255.000,255,255
667,25,255.000,255,255
668,875,255.000,255,255
669,50,255.000,255,255
670,25,255.000,255,255
671,125,255.000,255,255
672,25,255.000,255,255
673,2200,255.000,255,255
674,25,255.000,255,255
675,25,255.000,255,255
676,75,255.000,255,255
677,25,255.000,255,255
678,50,255.000,255,255
679,25,255.000,255,255
680,1075,255.000,255,255
681,675,255.000,255,255
682,25,255.000,255,255
683,3550,255.000,255,255
684,25,255.000,255,255
685,25,255.000,255,255
686,25,255.000,255,255
687,125,255.000,255,255
688,225,255.000,255,255
689,25,255.000,255,255
690,1700,255.000,255,255
691,50,255.000,255,255
692,125,255.000,255,255
693,1350,255.000,255,255
694,50,255.000,255,255
695,150,255.000,255,255
696,25,255.000,255,255
697,50,255.000,255,255
698,25,255.000,255,255
699,49225,255.000,255,255
700,25,255.000,255,255
701,3950,255.000,255,255
702,175,255.000,255,255
703,25,255.000,255,255
704,100,255.000,255,255
705,25,255.000,255,255
706,25,255.000,255,255
707,225,255.000,255,255
708,25,255.000,255,255
709,25,255.000,255,255
710,25,255.000,255,255
711,40575,255.000,255,255
712,2850,255.000,255,255
713,35650,255.000,255,255
714,2025,255.000,255,255
715,1250,255.000,255,255
716,850,255.000,255,255
717,125,255.000,255,255
718,25,255.000,255,255
719,4875,255.000,255,255
720,9625,255.000,255,255
721,50,255.000,255,255
722,625,255.000,255,255
723,50,255.000,255,255
724,25,255.000,255,255
725,675,255.000,255,255
726,25,255.000,255,255
727,261025,255.000,255,255
728,900,255.000,255,255
729,25,255.000,255,255
730,25,255.000,255,255
731,150,255.000,255,255
732,25,255.000,255,255
733,50,255.000,255,255
734,125,255.000,255,255
735,100,255.000,255,255
736,50,255.000,255,255
737,100,255.000,255,255
738,175,255.000,255,255
739,125,255.000,255,255
740,100,255.000,255,255
741,100,255.000,255,255
742,425,255.000,255,255
743,25,255.000,255,255
744,25,255.000,255,255
745,75,255.000,255,255
746,25,255.000,255,255
747,25,255.000,255,255
748,2000,255.000,255,255
749,25,255.000,255,255
750,150,255.000,255,255
751,675,255.000,255,255
752,25,255.000,255,255
753,25,255.000,255,255
754,700,255.000,255,255
755,134025,255.000,255,255
756,25,255.000,255,255
757,975,255.000,255,255
758,25,255.000,255,255
759,25,255.000,255,255
760,25,255.000,255,255
761,25,255.000,255,255
762,25,255.000,255,255
763,2975,255.000,255,255
764,2050,255.000,255,255
765,450,255.000,255,255
766,200,255.000,255,255
767,100,255.000,255,255
768,50,255.000,255,255
769,25,255.000,255,255
770,75,255.000,255,255
771,475,255.000,255,255
772,25,255.000,255,255
773,25,255.000,255,255
774,100,255.000,255,255
775,25,255.000,255,255
776,50,255.000,255,255
777,3125,255.000,255,255
778,50,255.000,255,255
779,22650,255.000,255,255
780,3525,255.000,255,255
781,50,255.000,255,255
782,3325,255.000,255,255
783,125,255.000,255,255
784,1450,255.000,255,255
785,275,255.000,255,255
786,25,255.000,255,255
787,750,255.000,255,255
788,7975,255.000,255,255
789,1450,255.000,255,255
790,25,255.000,255,255
791,425,255.000,255,255
792,250,255.000,255,255
793,2450,255.000,255,255
794,25,255.000,255,255
795,25,255.000,255,255
796,1525,255.000,255,255
797,50,255.000,255,255
798,25,255.000,255,255
799,25,255.000,255,255
800,25,255.000,255,255
801,25,255.000,255,255
802,25,255.000,255,255
803,1650,255.000,255,255
804,75,255.000,255,255
805,25,255.000,255,255
806,200,255.000,255,255
807,25,255.000,255,255
808,50,255.000,255,255
809,25,255.000,255,255
810,25,255.000,255,255
811,100,255.000,255,255
812,50,255.000,255,255
813,50,255.000,255,255
814,700,255.000,255,255
815,25,255.000,255,255
816,3325,255.000,255,255
817,50,255.000,255,255
818,1200,255.000,255,255
819,25,255.000,255,255
820,250,255.000,255,255
821,200,255.000,255,255
822,1625,255.000,255,255
823,25,255.000,255,255
824,75,255.000,255,255
825,50,255.000,255,255
826,25,255.000,255,255
827,600,255.000,255,255
828,700,255.000,255,255
829,25,255.000,255,255
830,25,255.000,255,255
831,50,255.000,255,255
832,100,255.000,255,255
833,25,255.000,255,255
834,75,255.000,255,255
835,503850,255.000,255,255
836,25,255.000,255,255
837,75,255.000,255,255
838,1400,255.000,255,255
839,25,255.000,255,255
840,25,255.000,255,255
841,50,255.000,255,255
842,525,255.000,255,255
843,25,255.000,255,255
844,15475,255.000,255,255
845,25,255.000,255,255
846,25,255.000,255,255
847,75,255.000,255,255
848,3175,255.000,255,255
849,575,255.000,255,255
850,25,255.000,255,255
851,3950,255.000,255,255
852,75,255.000,255,255
853,100,255.000,255,255
854,350,255.000,255,255
855,25,255.000,255,255
856,50,255.000,255,255
857,100,255.000,255,255
858,125,255.000,255,255
859,75,255.000,255,255
860,675,255.000,255,255
861,25,255.000,255,255
862,50,255.000,255,255
863,231925,255.000,255,255
864,475,255.000,255,255
865,400,255.000,255,255
866,50,255.000,255,255
867,25,255.000,255,255
868,25,255.000,255,255
869,50,255.000,255,255
870,25,255.000,255,255
871,50,255.000,255,255
872,1900,255.000,255,255
873,50,255.000,255,255
874,575,255.000,255,255
875,75,255.000,255,255
876,75,255.000,255,255
877,100,255.000,255,255
878,350,255.000,255,255
879,100,255.000,255,255
880,3125,255.000,255,255
881,2075,255.000,255,255
882,75,255.000,255,255
883,675,255.000,255,255
884,109725,255.000,255,255
885,225,255.000,255,255
886,275,255.000,255,255
887,425,255.000,255,255
888,25,255.000,255,255
889,625,255.000,255,255
890,900,255.000,255,255
891,25,255.000,255,255
892,25,255.000,255,255
893,2075,255.000,255,255
894,25,255.000,255,255
895,50,255.000,255,255
896,25,255.000,255,255
897,675,255.000,255,255
898,1800,255.000,255,255
899,100,255.000,255,255
900,25,255.000,255,255
901,2900,255.000,255,255
902,525,255.000,255,255
903,50,255.000,255,255
904,150,255.000,255,255
905,4650,255.000,255,255
906,25,255.000,255,255
907,25,255.000,255,255
908,25,255.000,255,255
909,3050,255.000,255,255
910,500,255.000,255,255
911,25,255.000,255,255
912,8250,255.000,255,255
913,18475,255.000,255,255
914,225,255.000,255,255
915,725,255.000,255,255
916,1875,255.000,255,255
917,25,255.000,255,255
918,50,255.000,255,255
919,350,255.000,255,255
920,3650,255.000,255,255
921,25,255.000,255,255
922,675,255.000,255,255
923,25,255.000,255,255
924,450,255.000,255,255
925,250,255.000,255,255
926,25,255.000,255,255
927,100,255.000,255,255
928,50,255.000,255,255
929,25,255.000,255,255
930,75,255.000,255,255
931,25,255.000,255,255
932,25,255.000,255,255
933,625,255.000,255,255
934,25,255.000,255,255
935,75,255.000,255,255
936,275,255.000,255,255
937,35775,255.000,255,255
938,25,255.000,255,255
939,7725,255.000,255,255
940,15000,255.000,255,255
941,25,255.000,255,255
942,425,255.000,255,255
943,125,255.000,255,255
944,125,255.000,255,255
945,25,255.000,255,255
946,325,255.000,255,255
947,25,255.000,255,255
948,275,255.000,255,255
949,1475,255.000,255,255
950,125,255.000,255,255
951,4525,255.000,255,255
952,3150,255.000,255,255
953,400,255.000,255,255
954,1550,255.000,255,255
955,4125,255.000,255,255
956,6175,255.000,255,255
957,25,255.000,255,255
958,675,255.000,255,255
959,25,255.000,255,255
960,25,255.000,255,255
961,425,255.000,255,255
962,25,255.000,255,255
963,700,255.000,255,255
964,25,255.000,255,255
965,25,255.000,255,255
966,50,255.000,255,255
967,25,255.000,255,255
968,25,255.000,255,255
969,275,255.000,255,255
970,1025,255.000,255,255
971,50,255.000,255,255
972,50,255.000,255,255
973,100,255.000,255,255
974,25,255.000,255,255
975,475,255.000,255,255
976,200,255.000,255,255
977,4125,255.000,255,255
978,1025,255.000,255,255
979,100,255.000,255,255
980,25,255.000,255,255
981,6250,255.000,255,255
982,50,255.000,255,255
983,850,255.000,255,255
984,600,255.000,255,255
985,25,255.000,255,255
986,25,255.000,255,255
987,125,255.000,255,255
988,150,255.000,255,255
989,450,255.000,255,255
990,375,255.000,255,255
991,25,255.000,255,255
992,25,255.000,255,255
993,25,255.000,255,255
994,25,255.000,255,255
995,50,255.000,255,255
996,50,255.000,255,255
997,1475,255.000,255,255
998,2375,255.000,255,255
999,50,255.000,255,255
1000,63575,255.000,255,255
1001,125,255.000,255,255
1002,250,255.000,255,255
1003,3175,255.000,255,255
1004,50,255.000,255,255
1005,1775,255.000,255,255
1006,325,255.000,255,255
1007,25,255.000,255,255
1008,1450,255.000,255,255
1009,25,255.000,255,255
1010,25,255.000,255,255
1011,25,255.000,255,255
1012,47550,255.000,255,255
1013,400,255.000,255,255
1014,30875,255.000,255,255
1015,25,255.000,255,255
1016,25,255.000,255,255
1017,3150,255.000,255,255
1018,25,255.000,255,255
1019,700,255.000,255,255
1020,50,255.000,255,255
1021,675,255.000,255,255
1022,125,255.000,255,255
1023,650,255.000,255,255
1024,200,255.000,255,255
1025,100,255.000,255,255
1026,1475,255.000,255,255
1027,350,255.000,255,255
1028,50,255.000,255,255
1029,275,255.000,255,255
1030,750,255.000,255,255
1031,25,255.000,255,255
1032,50,255.000,255,255
1033,25,255.000,255,255
1034,5600,255.000,255,255
1035,50,255.000,255,255
1036,100,255.000,255,255
1037,1000,255.000,255,255
1038,775,255.000,255,255
1039,25,255.000,255,255
1040,25,255.000,255,255
1041,75,255.000,255,255
1042,900,255.000,255,255
1043,1275,255.000,255,255
1044,25,255.000,255,255
1045,75,255.000,255,255
1046,355525,255.000,255,255
1047,25,255.000,255,255
1048,2200,255.000,255,255
1049,2325,255.000,255,255
1050,25,255.000,255,255
1051,450,255.000,255,255
1052,31400,255.000,255,255
1053,3825,255.000,255,255
1054,375,255.000,255,255
1055,250,255.000,255,255
1056,100,255.000,255,255
1057,1175,255.000,255,255
1058,425,255.000,255,255
1059,650,255.000,255,255
1060,50,255.000,255,255
1061,375,255.000,255,255
1062,75,255.000,255,255
1063,25,255.000,255,255
1064,1650,255.000,255,255
1065,50,255.000,255,255
1066,8300,255.000,255,255
1067,50,255.000,255,255
1068,100,255.000,255,255
1069,1050,255.000,255,255
1070,25,255.000,255,255
1071,50,255.000,255,255
1072,50,255.000,255,255
1073,450,255.000,255,255
1074,50,255.000,255,255
1075,25,255.000,255,255
1076,225,255.000,255,255
1077,25,255.000,255,255
1078,300,255.000,255,255
1079,50,255.000,255,255
1080,250,255.000,255,255
1081,425,255.000,255,255
1082,650,255.000,255,255
1083,3125,255.000,255,255
1084,25,255.000,255,255
1085,5275,255.000,255,255
1086,750,255.000,255,255
1087,350,255.000,255,255
1088,25,255.000,255,255
1089,625,255.000,255,255
1090,25,255.000,255,255
1091,25,255.000,255,255
1092,150,255.000,255,255
1093,50,255.000,255,255
1094,50,255.000,255,255
1095,50,255.000,255,255
1096,125,255.000,255,255
1097,50,255.000,255,255
1098,50,255.000,255,255
1099,75,255.000,255,255
1100,5400,255.000,255,255
1101,100,255.000,255,255
1102,10300,255.000,255,255
1103,25,255.000,255,255
1104,25,255.000,255,255
1105,25,255.000,255,255
1106,25,255.000,255,255
1107,55500,255.000,255,255
1108,1475,255.000,255,255
1109,1150,255.000,255,255
1110,450,255.000,255,255
1111,125,255.000,255,255
1112,175,255.000,255,255
1113,52275,255.000,255,255
1114,100,255.000,255,255
1115,50,255.000,255,255
1116,50,255.000,255,255
1117,150,255.000,255,255
1118,25,255.000,255,255
1119,300,255.000,255,255
1120,25,255.000,255,255
1121,50,255.000,255,255
1122,150,255.000,255,255
1123,32650,255.000,255,255
1124,1200,255.000,255,255
1125,125,255.000,255,255
1126,200,255.000,255,255
1127,25,255.000,255,255
1128,25,255.000,255,255
1129,2525,255.000,255,255
1130,875,255.000,255,255
