 ,Area,Mean,Min,Max
2728,25,255,255,255
2729,750,255,255,255
2730,25,255,255,255
2731,25,255,255,255
2732,25,255,255,255
2733,50,255,255,255
2734,100,255,255,255
2735,2150,255,255,255
2736,350,255,255,255
2737,200,255,255,255
2738,25,255,255,255
2739,125,255,255,255
2740,275,255,255,255
2741,25,255,255,255
2742,24025,255,255,255
2743,25,255,255,255
2744,3225,255,255,255
2745,1200,255,255,255
2746,75,255,255,255
2747,400,255,255,255
2748,50,255,255,255
2749,3850,255,255,255
2750,50,255,255,255
2751,575,255,255,255
2752,25,255,255,255
2753,150,255,255,255
2754,50,255,255,255
2755,25,255,255,255
2756,25,255,255,255
2757,325,255,255,255
2758,25,255,255,255
2759,250,255,255,255
2760,1600,255,255,255
2761,25,255,255,255
2762,25,255,255,255
2763,25,255,255,255
2764,319500,255,255,255
2765,2425,255,255,255
2766,50,255,255,255
2767,25,255,255,255
2768,25,255,255,255
2769,50,255,255,255
2770,25,255,255,255
2771,225,255,255,255
2772,125,255,255,255
2773,25,255,255,255
2774,25,255,255,255
2775,1175,255,255,255
2776,200,255,255,255
2777,600,255,255,255
2778,25,255,255,255
2779,25,255,255,255
2780,25,255,255,255
2781,50,255,255,255
2782,25,255,255,255
2783,25,255,255,255
2784,50,255,255,255
2785,25,255,255,255
2786,25,255,255,255
2787,25,255,255,255
2788,25,255,255,255
2789,100,255,255,255
2790,75,255,255,255
2791,25,255,255,255
2792,50,255,255,255
2793,50,255,255,255
2794,125,255,255,255
2795,1150,255,255,255
2796,25,255,255,255
2797,75,255,255,255
2798,50,255,255,255
2799,4725,255,255,255
2800,25,255,255,255
2801,200,255,255,255
2802,25,255,255,255
2803,25,255,255,255
2804,75,255,255,255
2805,29550,254.784,0,255
2806,125,255,255,255
2807,6425,255,255,255
2808,225,255,255,255
2809,50,255,255,255
2810,50,255,255,255
2811,75,255,255,255
2812,25,255,255,255
2813,50,255,255,255
2814,50,255,255,255
2815,50,255,255,255
2816,100,255,255,255
2817,25,255,255,255
2818,25,255,255,255
2819,25,255,255,255
2820,125,255,255,255
2821,875,255,255,255
2822,650,255,255,255
2823,25,255,255,255
2824,25,255,255,255
2825,25,255,255,255
2826,50,255,255,255
2827,600,255,255,255
2828,900,255,255,255
2829,25,255,255,255
2830,25,255,255,255
2831,25,255,255,255
2832,25,255,255,255
2833,25,255,255,255
2834,50500,255,255,255
2835,25,255,255,255
2836,25,255,255,255
2837,25,255,255,255
2838,675,255,255,255
2839,19450,255,255,255
2840,50,255,255,255
2841,25,255,255,255
2842,25,255,255,255
2843,25,255,255,255
2844,10650,255,255,255
2845,25,255,255,255
2846,25,255,255,255
2847,100,255,255,255
2848,1200,255,255,255
2849,25,255,255,255
2850,25,255,255,255
2851,100,255,255,255
2852,75,255,255,255
2853,25,255,255,255
2854,75,255,255,255
2855,25,255,255,255
2856,25,255,255,255
2857,5275,255,255,255
2858,51025,255,255,255
2859,25,255,255,255
2860,400,255,255,255
2861,25,255,255,255
2862,50,255,255,255
2863,725,255,255,255
2864,25,255,255,255
2865,25,255,255,255
2866,50,255,255,255
2867,100,255,255,255
2868,25,255,255,255
2869,25,255,255,255
2870,25,255,255,255
2871,175,255,255,255
2872,25,255,255,255
2873,25,255,255,255
2874,25,255,255,255
2875,3350,255,255,255
2876,50,255,255,255
2877,25,255,255,255
2878,25,255,255,255
2879,3950,255,255,255
2880,225,255,255,255
2881,50,255,255,255
2882,2175,255,255,255
2883,25,255,255,255
2884,75,255,255,255
2885,50,255,255,255
2886,25,255,255,255
2887,25,255,255,255
2888,171000,254.814,0,255
2889,1775,255,255,255
2890,575,255,255,255
2891,25,255,255,255
2892,1875,255,255,255
2893,50,255,255,255
2894,25,255,255,255
2895,775,255,255,255
2896,15200,255,255,255
2897,50,255,255,255
2898,25,255,255,255
2899,775,255,255,255
2900,25,255,255,255
2901,25,255,255,255
2902,50,255,255,255
2903,1475,255,255,255
2904,775,255,255,255
2905,75,255,255,255
2906,525,255,255,255
2907,150,255,255,255
2908,25,255,255,255
2909,25,255,255,255
2910,32425,255,255,255
2911,50,255,255,255
2912,425,255,255,255
2913,1775,255,255,255
2914,25,255,255,255
2915,25,255,255,255
2916,25,255,255,255
2917,25,255,255,255
2918,50,255,255,255
2919,225,255,255,255
2920,7150,255,255,255
2921,375,255,255,255
2922,1075,255,255,255
2923,25,255,255,255
2924,25,255,255,255
2925,500,255,255,255
2926,50,255,255,255
2927,6675,255,255,255
2928,100,255,255,255
2929,2525,255,255,255
2930,25,255,255,255
2931,150,255,255,255
2932,25,255,255,255
2933,50,255,255,255
2934,875,255,255,255
2935,25,255,255,255
2936,125,255,255,255
2937,325,255,255,255
2938,25,255,255,255
2939,1575,255,255,255
2940,1800,255,255,255
2941,1000,255,255,255
2942,25,255,255,255
2943,25,255,255,255
2944,1350,255,255,255
2945,25,255,255,255
2946,150,255,255,255
2947,25,255,255,255
2948,25,255,255,255
2949,9225,255,255,255
2950,25,255,255,255
2951,2125,255,255,255
2952,1325,255,255,255
2953,25,255,255,255
2954,50,255,255,255
2955,25,255,255,255
2956,50,255,255,255
2957,25,255,255,255
2958,25,255,255,255
2959,25,255,255,255
2960,500,255,255,255
2961,550,255,255,255
2962,3725,255,255,255
2963,650,255,255,255
2964,50,255,255,255
2965,11700,255,255,255
2966,90725,255,255,255
2967,25,255,255,255
2968,75,255,255,255
2969,25,255,255,255
2970,5675,255,255,255
2971,50,255,255,255
2972,1525,255,255,255
2973,25,255,255,255
2974,1250,255,255,255
2975,25,255,255,255
2976,25,255,255,255
2977,25,255,255,255
2978,14500,255,255,255
2979,25,255,255,255
2980,50,255,255,255
2981,75,255,255,255
2982,625,255,255,255
2983,25,255,255,255
2984,25,255,255,255
2985,825,255,255,255
2986,25,255,255,255
2987,150,255,255,255
2988,125,255,255,255
2989,350,255,255,255
2990,25,255,255,255
2991,25,255,255,255
2992,25,255,255,255
2993,850,255,255,255
2994,50,255,255,255
2995,350,255,255,255
2996,25,255,255,255
2997,175,255,255,255
2998,125,255,255,255
2999,175,255,255,255
3000,1350,255,255,255
3001,50,255,255,255
3002,1625,255,255,255
3003,775,255,255,255
3004,50,255,255,255
3005,50,255,255,255
3006,272025,255,255,255
3007,3200,255,255,255
3008,100,255,255,255
3009,175,255,255,255
3010,125,255,255,255
3011,100,255,255,255
3012,1375,255,255,255
3013,50,255,255,255
3014,175,255,255,255
3015,700,255,255,255
3016,25,255,255,255
3017,25,255,255,255
3018,1125,255,255,255
3019,100,255,255,255
3020,25,255,255,255
3021,600,255,255,255
3022,25,255,255,255
3023,175,255,255,255
3024,850,255,255,255
3025,50,255,255,255
3026,300,255,255,255
3027,1075,255,255,255
3028,600,255,255,255
3029,850,255,255,255
3030,50,255,255,255
3031,150,255,255,255
3032,25,255,255,255
3033,50,255,255,255
3034,475,255,255,255
3035,50,255,255,255
3036,3075,255,255,255
3037,25,255,255,255
3038,525,255,255,255
3039,125,255,255,255
3040,50,255,255,255
3041,500,255,255,255
3042,25,255,255,255
3043,125,255,255,255
3044,75,255,255,255
3045,25,255,255,255
3046,775,255,255,255
3047,200,255,255,255
3048,525,255,255,255
3049,25,255,255,255
3050,25,255,255,255
3051,25,255,255,255
3052,275,255,255,255
3053,150,255,255,255
3054,25,255,255,255
3055,50,255,255,255
3056,75,255,255,255
3057,275,255,255,255
3058,100,255,255,255
3059,50,255,255,255
3060,50,255,255,255
3061,25,255,255,255
3062,375,255,255,255
3063,75,255,255,255
3064,50,255,255,255
3065,350,255,255,255
3066,125,255,255,255
3067,75,255,255,255
3068,250,255,255,255
3069,50,255,255,255
3070,25,255,255,255
3071,125,255,255,255
3072,100,255,255,255
3073,25,255,255,255
3074,25,255,255,255
3075,2325,255,255,255
3076,25,255,255,255
3077,800,255,255,255
3078,1750,255,255,255
3079,25,255,255,255
3080,1950,255,255,255
3081,50,255,255,255
3082,100,255,255,255
3083,25,255,255,255
3084,25,255,255,255
3085,25,255,255,255
3086,25,255,255,255
3087,25,255,255,255
3088,100,255,255,255
3089,400,255,255,255
3090,25,255,255,255
3091,25,255,255,255
3092,50,255,255,255
3093,625,255,255,255
3094,550,255,255,255
3095,25,255,255,255
3096,25,255,255,255
3097,25,255,255,255
3098,25,255,255,255
3099,25,255,255,255
3100,700,255,255,255
3101,25,255,255,255
3102,25,255,255,255
3103,50,255,255,255
3104,3075,255,255,255
3105,100,255,255,255
3106,25,255,255,255
3107,78175,254.266,0,255
3108,25,255,255,255
3109,25,255,255,255
3110,300,255,255,255
3111,425,255,255,255
3112,25,255,255,255
3113,50,255,255,255
3114,25,255,255,255
3115,25,255,255,255
3116,200,255,255,255
3117,25,255,255,255
3118,500,255,255,255
3119,250,255,255,255
3120,75,255,255,255
3121,100,255,255,255
3122,150,255,255,255
3123,25,255,255,255
3124,675,255,255,255
3125,50,255,255,255
3126,25,255,255,255
3127,2275,255,255,255
3128,25,255,255,255
3129,25,255,255,255
3130,25,255,255,255
3131,250,255,255,255
3132,25,255,255,255
3133,25,255,255,255
3134,25,255,255,255
3135,125,255,255,255
3136,125,255,255,255
3137,25,255,255,255
3138,600,255,255,255
3139,200,255,255,255
3140,100,255,255,255
3141,75,255,255,255
3142,25,255,255,255
3143,25,255,255,255
3144,675,255,255,255
3145,750,255,255,255
3146,50,255,255,255
3147,75,255,255,255
3148,250,255,255,255
3149,2075,255,255,255
3150,50,255,255,255
3151,1319425,255,255,255
3152,300,255,255,255
3153,375,255,255,255
3154,928175,255,255,255
3155,100,255,255,255
3156,25,255,255,255
3157,525,255,255,255
3158,475,255,255,255
3159,25,255,255,255
3160,125,255,255,255
3161,25,255,255,255
3162,625,255,255,255
3163,825,255,255,255
3164,500,255,255,255
3165,150,255,255,255
3166,25,255,255,255
3167,150,255,255,255
3168,500,255,255,255
3169,50,255,255,255
3170,900,255,255,255
3171,25,255,255,255
3172,75,255,255,255
3173,11200,255,255,255
3174,25,255,255,255
3175,25,255,255,255
3176,25,255,255,255
3177,100,255,255,255
3178,4500,255,255,255
3179,50,255,255,255
3180,25,255,255,255
3181,25,255,255,255
3182,25,255,255,255
3183,50,255,255,255
3184,75,255,255,255
3185,150,255,255,255
3186,25,255,255,255
3187,50,255,255,255
3188,525,255,255,255
3189,25,255,255,255
3190,50,255,255,255
3191,2325,255,255,255
3192,775,255,255,255
3193,100,255,255,255
3194,25,255,255,255
3195,50,255,255,255
3196,25,255,255,255
3197,25,255,255,255
3198,13400,255,255,255
3199,8825,255,255,255
3200,1600,255,255,255
3201,275,255,255,255
3202,25,255,255,255
3203,25,255,255,255
3204,25,255,255,255
3205,2350,255,255,255
3206,25,255,255,255
3207,75,255,255,255
3208,650,255,255,255
3209,1650,255,255,255
3210,125,255,255,255
3211,75,255,255,255
3212,100,255,255,255
3213,25,255,255,255
3214,250,255,255,255
3215,250,255,255,255
3216,25,255,255,255
3217,25,255,255,255
3218,175,255,255,255
3219,2100,255,255,255
3220,25,255,255,255
3221,25,255,255,255
3222,50,255,255,255
3223,75,255,255,255
3224,25,255,255,255
3225,25,255,255,255
3226,100,255,255,255
3227,50,255,255,255
3228,50,255,255,255
3229,25,255,255,255
3230,50,255,255,255
3231,50,255,255,255
3232,100,255,255,255
3233,250,255,255,255
3234,1050,255,255,255
3235,175,255,255,255
3236,100,255,255,255
3237,25,255,255,255
3238,21575,255,255,255
3239,100,255,255,255
3240,25,255,255,255
3241,25,255,255,255
3242,25,255,255,255
3243,575,255,255,255
3244,50,255,255,255
3245,325,255,255,255
3246,25,255,255,255
3247,54650,255,255,255
3248,25,255,255,255
3249,100,255,255,255
3250,25,255,255,255
3251,6150,255,255,255
3252,25,255,255,255
3253,25,255,255,255
3254,75,255,255,255
3255,25,255,255,255
3256,25,255,255,255
3257,25,255,255,255
3258,2800,255,255,255
3259,25,255,255,255
3260,125,255,255,255
3261,150,255,255,255
3262,25,255,255,255
3263,50,255,255,255
3264,100,255,255,255
3265,125,255,255,255
3266,25,255,255,255
3267,450,255,255,255
3268,375,255,255,255
3269,50,255,255,255
3270,75,255,255,255
3271,25,255,255,255
3272,50,255,255,255
3273,175,255,255,255
3274,175,255,255,255
3275,7825,255,255,255
3276,200,255,255,255
3277,75,255,255,255
3278,100,255,255,255
3279,25,255,255,255
3280,2025,255,255,255
3281,900,255,255,255
3282,50,255,255,255
3283,25,255,255,255
3284,350,255,255,255
3285,136700,254.394,0,255
3286,550,255,255,255
3287,25,255,255,255
3288,550,255,255,255
3289,3475,255,255,255
3290,25,255,255,255
3291,1575,255,255,255
3292,600,255,255,255
3293,25,255,255,255
3294,175,255,255,255
3295,25,255,255,255
3296,11450,255,255,255
3297,75,255,255,255
3298,50,255,255,255
3299,25,255,255,255
3300,200,255,255,255
3301,25,255,255,255
3302,25,255,255,255
3303,25,255,255,255
3304,525,255,255,255
3305,775,255,255,255
3306,2350,255,255,255
3307,25,255,255,255
3308,125,255,255,255
3309,5975,255,255,255
3310,25,255,255,255
3311,25,255,255,255
3312,50,255,255,255
3313,475,255,255,255
3314,50,255,255,255
3315,100,255,255,255
3316,25,255,255,255
3317,3525,255,255,255
3318,750,255,255,255
3319,50,255,255,255
3320,25,255,255,255
3321,25,255,255,255
3322,100,255,255,255
3323,475,255,255,255
3324,1075,255,255,255
3325,25,255,255,255
3326,125,255,255,255
3327,25,255,255,255
3328,8175,255,255,255
3329,125,255,255,255
3330,475,255,255,255
3331,25,255,255,255
3332,100,255,255,255
3333,2750,255,255,255
3334,25,255,255,255
3335,450,255,255,255
3336,25,255,255,255
3337,50,255,255,255
3338,100,255,255,255
3339,500,255,255,255
3340,25,255,255,255
3341,50,255,255,255
3342,475,255,255,255
3343,50,255,255,255
3344,25,255,255,255
3345,25,255,255,255
3346,50,255,255,255
3347,50,255,255,255
3348,75,255,255,255
3349,625,255,255,255
3350,71950,255,255,255
3351,225,255,255,255
3352,100,255,255,255
3353,50,255,255,255
3354,50,255,255,255
3355,200,255,255,255
3356,1525,255,255,255
3357,5000,255,255,255
3358,5575,255,255,255
3359,825,255,255,255
3360,125,255,255,255
3361,25,255,255,255
3362,50,255,255,255
3363,500,255,255,255
3364,25,255,255,255
3365,4025,255,255,255
3366,6850,255,255,255
3367,700,255,255,255
3368,850,255,255,255
3369,550,255,255,255
3370,375,255,255,255
3371,25,255,255,255
3372,125,255,255,255
3373,75,255,255,255
3374,25,255,255,255
3375,50,255,255,255
3376,25,255,255,255
3377,25,255,255,255
3378,50,255,255,255
3379,900,255,255,255
3380,200,255,255,255
3381,1725,255,255,255
3382,25,255,255,255
3383,200,255,255,255
3384,25,255,255,255
3385,300,255,255,255
3386,100,255,255,255
3387,25,255,255,255
3388,82225,255,255,255
3389,25,255,255,255
3390,50,255,255,255
3391,650,255,255,255
3392,50,255,255,255
3393,1800,255,255,255
3394,25,255,255,255
3395,500,255,255,255
3396,25,255,255,255
3397,25,255,255,255
3398,50,255,255,255
3399,25,255,255,255
3400,25,255,255,255
3401,1875,255,255,255
3402,25,255,255,255
3403,50,255,255,255
3404,25,255,255,255
3405,300,255,255,255
3406,50,255,255,255
3407,50,255,255,255
3408,1200,255,255,255
3409,25,255,255,255
3410,50,255,255,255
3411,200,255,255,255
3412,25,255,255,255
3413,25,255,255,255
3414,25,255,255,255
3415,6950,255,255,255
3416,475,255,255,255
3417,25,255,255,255
3418,25,255,255,255
3419,325,255,255,255
3420,2175,255,255,255
3421,97725,255,255,255
3422,25,255,255,255
3423,900,255,255,255
3424,25,255,255,255
3425,50,255,255,255
3426,750,255,255,255
3427,25,255,255,255
3428,75,255,255,255
3429,100,255,255,255
3430,300,255,255,255
3431,2700,255,255,255
3432,50,255,255,255
3433,25,255,255,255
3434,25,255,255,255
3435,25,255,255,255
3436,25,255,255,255
3437,25,255,255,255
3438,125,255,255,255
3439,100,255,255,255
3440,25,255,255,255
3441,1375,255,255,255
3442,25,255,255,255
3443,25,255,255,255
3444,25,255,255,255
3445,25,255,255,255
3446,575,255,255,255
3447,75,255,255,255
3448,1225,255,255,255
3449,50,255,255,255
3450,25,255,255,255
3451,25,255,255,255
3452,25,255,255,255
3453,400,255,255,255
3454,5075,255,255,255
3455,25,255,255,255
3456,50,255,255,255
3457,25,255,255,255
3458,100,255,255,255
3459,900,255,255,255
3460,25,255,255,255
3461,25,255,255,255
3462,2600,255,255,255
3463,25,255,255,255
3464,25,255,255,255
3465,25,255,255,255
3466,25,255,255,255
3467,25,255,255,255
3468,200,255,255,255
3469,75,255,255,255
3470,25,255,255,255
3471,175,255,255,255
3472,11575,255,255,255
3473,2025,255,255,255
3474,300,255,255,255
3475,100,255,255,255
3476,25,255,255,255
3477,25,255,255,255
3478,425,255,255,255
3479,75,255,255,255
3480,25,255,255,255
3481,125,255,255,255
3482,50,255,255,255
3483,75,255,255,255
3484,25,255,255,255
3485,2850,255,255,255
3486,275,255,255,255
3487,25,255,255,255
3488,625,255,255,255
3489,25,255,255,255
3490,25,255,255,255
3491,150,255,255,255
3492,500,255,255,255
3493,25,255,255,255
3494,4200,255,255,255
3495,100,255,255,255
3496,3050,255,255,255
3497,625,255,255,255
3498,25,255,255,255
3499,25,255,255,255
3500,25,255,255,255
3501,1375,255,255,255
3502,50,255,255,255
3503,1750,255,255,255
3504,25,255,255,255
3505,2775,255,255,255
3506,175,255,255,255
3507,25,255,255,255
3508,25,255,255,255
3509,50,255,255,255
3510,25,255,255,255
3511,25,255,255,255
3512,25,255,255,255
3513,25,255,255,255
3514,25,255,255,255
3515,50,255,255,255
3516,125,255,255,255
3517,50,255,255,255
3518,275,255,255,255
3519,50,255,255,255
3520,50,255,255,255
3521,25,255,255,255
3522,25,255,255,255
3523,1650,255,255,255
3524,50,255,255,255
3525,25,255,255,255
3526,175,255,255,255
3527,50,255,255,255
3528,2400,255,255,255
3529,25,255,255,255
3530,62725,255,255,255
3531,4225,255,255,255
3532,75,255,255,255
3533,25,255,255,255
3534,25,255,255,255
3535,75,255,255,255
3536,25,255,255,255
3537,5250,255,255,255
3538,200,255,255,255
3539,25,255,255,255
3540,2275,255,255,255
3541,75,255,255,255
3542,25,255,255,255
3543,75,255,255,255
3544,25,255,255,255
3545,25,255,255,255
3546,225,255,255,255
3547,75,255,255,255
3548,25,255,255,255
3549,450,255,255,255
3550,525,255,255,255
3551,225,255,255,255
3552,50,255,255,255
3553,25,255,255,255
3554,100,255,255,255
3555,25,255,255,255
3556,25,255,255,255
3557,575,255,255,255
3558,125,255,255,255
3559,75,255,255,255
3560,25,255,255,255
3561,25,255,255,255
3562,25,255,255,255
3563,25,255,255,255
3564,25,255,255,255
3565,175,255,255,255
3566,25,255,255,255
3567,25,255,255,255
3568,75,255,255,255
3569,25,255,255,255
3570,25,255,255,255
3571,50,255,255,255
3572,50,255,255,255
3573,25,255,255,255
3574,925,255,255,255
3575,25,255,255,255
3576,25,255,255,255
3577,25,255,255,255
3578,25,255,255,255
3579,25,255,255,255
3580,25,255,255,255
3581,25,255,255,255
3582,50,255,255,255
3583,50,255,255,255
3584,50,255,255,255
3585,25,255,255,255
3586,100,255,255,255
3587,50,255,255,255
3588,150,255,255,255
3589,75,255,255,255
3590,525,255,255,255
3591,400,255,255,255
3592,200,255,255,255
3593,75,255,255,255
3594,25,255,255,255
3595,98225,255,255,255
3596,1350,255,255,255
3597,25,255,255,255
3598,50,255,255,255
3599,25,255,255,255
3600,25,255,255,255
3601,97675,255,255,255
3602,25,255,255,255
3603,50,255,255,255
3604,950,255,255,255
3605,125,255,255,255
3606,425,255,255,255
3607,25,255,255,255
3608,25,255,255,255
3609,75,255,255,255
3610,3800,255,255,255
3611,325,255,255,255
3612,300,255,255,255
3613,100,255,255,255
3614,75,255,255,255
3615,75,255,255,255
3616,25,255,255,255
3617,25,255,255,255
3618,225,255,255,255
3619,25,255,255,255
3620,25,255,255,255
3621,25,255,255,255
3622,200,255,255,255
3623,575,255,255,255
3624,25,255,255,255
3625,450,255,255,255
3626,450,255,255,255
3627,25,255,255,255
3628,75,255,255,255
3629,75,255,255,255
3630,1275,255,255,255
3631,25,255,255,255
3632,100,255,255,255
3633,375,255,255,255
3634,25,255,255,255
3635,25,255,255,255
3636,200,255,255,255
3637,50,255,255,255
3638,1725,255,255,255
3639,500,255,255,255
3640,100,255,255,255
3641,225,255,255,255
3642,1450,255,255,255
3643,50,255,255,255
3644,25,255,255,255
3645,1725,255,255,255
3646,125,255,255,255
3647,25,255,255,255
3648,425,255,255,255
3649,550,255,255,255
3650,25,255,255,255
3651,121375,254.895,0,255
3652,25,255,255,255
3653,125,255,255,255
3654,625,255,255,255
3655,25,255,255,255
3656,25,255,255,255
3657,25,255,255,255
3658,100,255,255,255
3659,25,255,255,255
3660,25,255,255,255
3661,25,255,255,255
3662,250,255,255,255
3663,25,255,255,255
3664,25,255,255,255
3665,25,255,255,255
3666,6325,255,255,255
3667,200,255,255,255
3668,25,255,255,255
3669,25,255,255,255
3670,25,255,255,255
3671,425,255,255,255
3672,25,255,255,255
3673,25,255,255,255
3674,750,255,255,255
3675,125,255,255,255
3676,50,255,255,255
3677,1025,255,255,255
3678,1400,255,255,255
3679,425,255,255,255
3680,25,255,255,255
3681,25,255,255,255
3682,300,255,255,255
3683,25,255,255,255
3684,25,255,255,255
3685,500,255,255,255
3686,125,255,255,255
3687,125,255,255,255
3688,75,255,255,255
3689,25,255,255,255
3690,125,255,255,255
3691,50,255,255,255
3692,25,255,255,255
3693,25,255,255,255
3694,2475,255,255,255
3695,25,255,255,255
3696,925,255,255,255
3697,6400,255,255,255
3698,75,255,255,255
3699,325,255,255,255
3700,50,255,255,255
3701,100,255,255,255
3702,175,255,255,255
3703,25,255,255,255
3704,25,255,255,255
3705,750,255,255,255
3706,300,255,255,255
3707,125,255,255,255
3708,1525,255,255,255
3709,25,255,255,255
3710,25,255,255,255
3711,25,255,255,255
3712,25,255,255,255
3713,2775,255,255,255
3714,25,255,255,255
3715,3050,255,255,255
3716,75,255,255,255
3717,50,255,255,255
3718,25,255,255,255
3719,25,255,255,255
3720,25,255,255,255
3721,1000,255,255,255
3722,25,255,255,255
3723,25,255,255,255
3724,50,255,255,255
3725,150,255,255,255
3726,50,255,255,255
3727,25,255,255,255
3728,125,255,255,255
3729,125,255,255,255
3730,25,255,255,255
3731,1550,255,255,255
3732,25,255,255,255
3733,25,255,255,255
3734,100,255,255,255
3735,25,255,255,255
3736,23800,255,255,255
3737,50,255,255,255
3738,25,255,255,255
3739,50,255,255,255
3740,25,255,255,255
3741,25,255,255,255
3742,25,255,255,255
3743,32125,255,255,255
3744,400,255,255,255
3745,1075,255,255,255
3746,1075,255,255,255
3747,75,255,255,255
3748,4300,255,255,255
3749,675,255,255,255
3750,25,255,255,255
3751,25,255,255,255
3752,25,255,255,255
3753,50,255,255,255
3754,200,255,255,255
3755,25,255,255,255
3756,275,255,255,255
3757,75,255,255,255
3758,25,255,255,255
3759,50,255,255,255
3760,25,255,255,255
3761,200,255,255,255
3762,25,255,255,255
3763,25,255,255,255
3764,50,255,255,255
3765,125,255,255,255
3766,32525,255,255,255
3767,325,255,255,255
3768,25,255,255,255
3769,3950,255,255,255
3770,75,255,255,255
3771,5875,255,255,255
3772,25,255,255,255
3773,200,255,255,255
3774,50,255,255,255
3775,400,255,255,255
3776,475,255,255,255
3777,100,255,255,255
3778,25,255,255,255
3779,250,255,255,255
3780,25,255,255,255
3781,175,255,255,255
3782,25,255,255,255
3783,50,255,255,255
3784,25,255,255,255
3785,300,255,255,255
3786,5450,255,255,255
3787,25,255,255,255
3788,25,255,255,255
3789,475,255,255,255
3790,25,255,255,255
3791,50,255,255,255
3792,25,255,255,255
3793,50,255,255,255
3794,75,255,255,255
3795,25,255,255,255
3796,775,255,255,255
3797,125,255,255,255
3798,2275,255,255,255
3799,625,255,255,255
3800,4175,255,255,255
3801,50,255,255,255
3802,2300,255,255,255
3803,25,255,255,255
3804,825,255,255,255
3805,29175,255,255,255
3806,25,255,255,255
3807,1250,255,255,255
3808,25,255,255,255
3809,50,255,255,255
3810,25,255,255,255
3811,25,255,255,255
3812,50,255,255,255
3813,100,255,255,255
3814,825,255,255,255
3815,75,255,255,255
3816,25,255,255,255
3817,25,255,255,255
3818,25,255,255,255
3819,25,255,255,255
3820,25,255,255,255
3821,1775,255,255,255
3822,36850,255,255,255
3823,3050,255,255,255
3824,25,255,255,255
3825,75,255,255,255
3826,50,255,255,255
3827,25,255,255,255
3828,75,255,255,255
3829,50,255,255,255
3830,25,255,255,255
3831,11250,255,255,255
3832,25,255,255,255
3833,50,255,255,255
3834,200,255,255,255
3835,25,255,255,255
3836,175,255,255,255
3837,200,255,255,255
3838,325,255,255,255
3839,425,255,255,255
3840,50,255,255,255
3841,300,255,255,255
3842,50,255,255,255
3843,25,255,255,255
3844,25,255,255,255
3845,3525,255,255,255
3846,925,255,255,255
3847,25,255,255,255
3848,150,255,255,255
3849,2775,255,255,255
3850,25,255,255,255
3851,250,255,255,255
3852,25,255,255,255
3853,25900,255,255,255
3854,50,255,255,255
3855,125,255,255,255
3856,250,255,255,255
3857,25,255,255,255
3858,25,255,255,255
3859,75,255,255,255
3860,25,255,255,255
3861,5250,255,255,255
3862,25,255,255,255
3863,25,255,255,255
3864,800,255,255,255
3865,3750,255,255,255
3866,50,255,255,255
3867,25,255,255,255
3868,175,255,255,255
3869,50,255,255,255
3870,1875,255,255,255
3871,25,255,255,255
3872,8250,255,255,255
3873,75,255,255,255
3874,300,255,255,255
3875,125,255,255,255
3876,75,255,255,255
3877,25,255,255,255
3878,1225,255,255,255
3879,50,255,255,255
3880,25,255,255,255
3881,4575,255,255,255
3882,25,255,255,255
3883,25,255,255,255
3884,25,255,255,255
3885,50,255,255,255
3886,125,255,255,255
3887,102550,255,255,255
3888,25,255,255,255
3889,175,255,255,255
3890,525,255,255,255
3891,25,255,255,255
3892,75,255,255,255
3893,250,255,255,255
3894,325,255,255,255
3895,250,255,255,255
3896,25,255,255,255
3897,100,255,255,255
3898,675,255,255,255
3899,175,255,255,255
3900,25,255,255,255
3901,175,255,255,255
3902,25,255,255,255
3903,550,255,255,255
3904,50,255,255,255
3905,50,255,255,255
3906,25,255,255,255
3907,175,255,255,255
3908,25,255,255,255
3909,25,255,255,255
3910,125,255,255,255
3911,25,255,255,255
3912,25,255,255,255
3913,25,255,255,255
3914,25,255,255,255
3915,25,255,255,255
3916,33900,255,255,255
3917,8075,255,255,255
3918,2175,255,255,255
3919,25,255,255,255
3920,25,255,255,255
3921,1025,255,255,255
3922,2375,255,255,255
3923,25,255,255,255
3924,75,255,255,255
3925,12900,255,255,255
3926,325,255,255,255
3927,475,255,255,255
3928,100,255,255,255
3929,25,255,255,255
3930,275,255,255,255
3931,25,255,255,255
3932,25,255,255,255
3933,25,255,255,255
3934,25,255,255,255
3935,50,255,255,255
3936,25,255,255,255
3937,25,255,255,255
3938,4325,255,255,255
3939,25,255,255,255
3940,50,255,255,255
3941,576925,255,255,255
3942,50,255,255,255
3943,925,255,255,255
3944,50,255,255,255
3945,25,255,255,255
3946,25,255,255,255
3947,25,255,255,255
3948,50,255,255,255
3949,75,255,255,255
3950,150,255,255,255
3951,25,255,255,255
3952,400,255,255,255
3953,50,255,255,255
3954,100,255,255,255
3955,25,255,255,255
3956,2350,255,255,255
3957,250,255,255,255
3958,25,255,255,255
3959,25,255,255,255
3960,175,255,255,255
3961,25,255,255,255
3962,50,255,255,255
3963,25,255,255,255
3964,25,255,255,255
3965,34200,255,255,255
3966,400,255,255,255
3967,25,255,255,255
3968,2650,255,255,255
3969,200,255,255,255
3970,100,255,255,255
3971,25,255,255,255
3972,25,255,255,255
3973,150,255,255,255
3974,600,255,255,255
3975,25,255,255,255
3976,50,255,255,255
3977,50,255,255,255
3978,25,255,255,255
3979,225,255,255,255
3980,50,255,255,255
